frame_id,x1,y1,x2,y2,confidence,label
99,333,230,348,275,0.41698309779167175,person
99,465,235,487,292,0.3616589605808258,person
99,877,284,959,346,0.3173042833805084,bench
100,748,220,806,364,0.7162464261054993,person
100,295,234,323,303,0.5531073212623596,person
100,602,235,660,334,0.48526066541671753,person
100,453,233,474,294,0.4369933307170868,person
100,333,230,348,275,0.4220656454563141,person
100,415,250,444,305,0.42089274525642395,person
100,469,238,488,289,0.35025665163993835,person
100,362,237,380,277,0.26127490401268005,person
100,877,286,960,345,0.2563604712486267,bench
101,756,219,807,364,0.7022521495819092,person
101,600,234,655,335,0.5688865780830383,person
101,295,230,326,308,0.5422593951225281,person
101,452,233,475,294,0.48236626386642456,person
101,333,230,348,275,0.41425657272338867,person
101,417,248,448,303,0.33728522062301636,person
101,469,238,488,289,0.31207963824272156,person
101,362,237,380,277,0.2746596038341522,person
102,759,219,809,364,0.7024213671684265,person
102,601,234,638,330,0.5655033588409424,person
102,295,228,326,309,0.5573660731315613,person
102,450,233,475,295,0.4152202606201172,person
102,333,230,347,275,0.38514983654022217,person
102,417,249,450,303,0.360739529132843,person
102,464,234,487,292,0.2633382976055145,person
102,362,237,380,277,0.2510277032852173,person
103,600,237,635,330,0.6074199080467224,person
103,296,227,328,309,0.58392333984375,person
103,764,216,816,367,0.5213602185249329,person
103,418,248,449,303,0.39922279119491577,person
103,332,230,347,275,0.3923248052597046,person
103,450,233,475,295,0.3698142170906067,person
103,362,237,380,277,0.2854047417640686,person
103,465,235,487,292,0.2613159418106079,person
104,771,220,826,368,0.6285350918769836,person
104,301,233,329,308,0.5938350558280945,person
104,600,238,633,331,0.5784029364585876,person
104,452,232,478,297,0.4634387493133545,person
104,419,244,447,303,0.4630179703235626,person
104,332,231,347,275,0.3808507025241852,person
104,810,222,833,292,0.29898393154144287,person
104,361,237,380,277,0.2869880497455597,person
104,877,286,959,345,0.2519511282444,bench
105,774,220,830,368,0.7332614064216614,person
105,298,230,329,312,0.6392137408256531,person
105,420,245,447,303,0.5067198872566223,person
105,451,232,480,299,0.501180112361908,person
105,597,234,630,330,0.46298328042030334,person
105,524,256,596,302,0.42941880226135254,motorcycle
105,332,230,347,274,0.36041486263275146,person
105,362,236,380,277,0.3254384398460388,person
105,877,287,959,345,0.28895387053489685,bench
106,779,220,837,369,0.7139270305633545,person
106,593,242,624,333,0.6923931241035461,person
106,298,230,330,312,0.6787552237510681,person
106,420,247,447,304,0.567779004573822,person
106,450,245,475,302,0.43336713314056396,person
106,333,231,347,274,0.3435332775115967,person
106,361,237,380,277,0.335641473531723,person
106,524,256,597,302,0.32716596126556396,motorcycle
106,461,235,484,296,0.2826797664165497,person
106,642,246,671,310,0.28073015809059143,person
107,779,219,846,366,0.7083876729011536,person
107,300,229,332,310,0.7078436017036438,person
107,592,243,622,329,0.6692340970039368,person
107,420,248,448,304,0.5660995244979858,person
107,450,246,475,302,0.4748588502407074,person
107,333,231,347,274,0.3834540545940399,person
107,362,236,380,277,0.35119935870170593,person
107,641,245,670,310,0.29895147681236267,person
107,523,256,595,302,0.2839803993701935,motorcycle
107,461,247,481,301,0.280205100774765,person
108,780,225,859,365,0.7800618410110474,person
108,301,231,331,312,0.6862470507621765,person
108,582,234,625,332,0.5671884417533875,person
108,421,248,449,302,0.46138179302215576,person
108,449,245,475,302,0.4390711188316345,person
108,333,232,347,275,0.4089251756668091,person
108,362,236,380,277,0.38197916746139526,person
108,637,238,671,311,0.28729408979415894,person
109,782,228,863,366,0.7910517454147339,person
109,301,235,331,312,0.7000640630722046,person
109,572,236,621,332,0.6023651957511902,person
109,334,233,347,275,0.3986580967903137,person
109,636,236,671,310,0.38861164450645447,person
109,362,236,380,277,0.3744542598724365,person
109,449,246,476,303,0.3495943546295166,person
109,420,248,450,303,0.33879637718200684,person
110,779,225,871,369,0.7513511776924133,person
110,564,244,618,329,0.6584658026695251,person
110,303,237,332,312,0.6440564393997192,person
110,421,249,450,302,0.37191951274871826,person
110,334,232,347,275,0.36612775921821594,person
110,362,236,380,277,0.3509922921657562,person
110,636,235,671,311,0.3499203622341156,person
110,450,245,477,302,0.3217528164386749,person
111,780,223,874,370,0.7955266237258911,person
111,559,243,619,330,0.6940696239471436,person
111,305,235,333,312,0.674217939376831,person
111,636,236,670,311,0.43707698583602905,person
111,334,232,347,276,0.36534804105758667,person
111,362,237,380,277,0.3445269763469696,person
111,421,250,451,303,0.31126558780670166,person
111,879,285,960,345,0.2704552412033081,bench
112,784,223,876,372,0.847510039806366,person
112,306,237,333,312,0.5922380685806274,person
112,556,238,619,330,0.5818079113960266,person
112,636,239,671,311,0.39475366473197937,person
112,422,252,449,303,0.36638855934143066,person
112,362,237,380,277,0.3525088131427765,person
112,334,232,347,276,0.3458777666091919,person
112,451,245,476,304,0.341219037771225,person
112,878,284,960,345,0.27391454577445984,bench
113,787,223,876,372,0.8425417542457581,person
113,554,236,617,331,0.6299030184745789,person
113,307,237,334,313,0.619523286819458,person
113,636,237,671,311,0.40585261583328247,person
113,423,250,450,303,0.3804410398006439,person
113,451,243,475,304,0.37501105666160583,person
113,362,237,380,277,0.34917229413986206,person
113,334,233,347,276,0.3240334093570709,person
113,460,234,489,296,0.28257742524147034,person
113,585,237,633,326,0.2555186450481415,person
114,796,223,875,370,0.77943354845047,person
114,309,237,335,314,0.607446014881134,person
114,552,238,614,332,0.5032159090042114,person
114,637,239,671,312,0.4310716688632965,person
114,423,254,450,304,0.3706595301628113,person
114,605,243,636,317,0.3475407660007477,person
114,362,236,380,277,0.34564703702926636,person
114,451,244,477,304,0.30966269969940186,person
114,334,234,347,277,0.30865558981895447,person
115,310,235,337,313,0.5896334052085876,person
115,636,238,671,312,0.42904016375541687,person
115,823,223,869,368,0.36332768201828003,person
115,362,236,380,277,0.3334611654281616,person
115,605,242,637,312,0.3219648599624634,person
115,423,253,453,304,0.3108273446559906,person
115,456,234,488,298,0.28787925839424133,person
115,550,241,609,331,0.28539225459098816,person
116,310,236,337,313,0.5702556371688843,person
116,637,237,671,313,0.49203139543533325,person
116,833,227,880,370,0.40583714842796326,person
116,552,237,604,331,0.3987768888473511,person
116,604,243,635,313,0.38317394256591797,person
116,362,237,380,277,0.3208523392677307,person
116,456,233,488,297,0.28646209836006165,person
117,637,237,671,312,0.4777523875236511,person
117,311,234,339,314,0.4594472348690033,person
117,836,218,885,367,0.4246499538421631,person
117,604,243,636,313,0.41311579942703247,person
117,458,232,489,298,0.39606887102127075,person
117,555,235,598,328,0.3642023801803589,person
117,362,236,380,276,0.30054986476898193,person
118,844,219,888,371,0.5450427532196045,person
118,311,233,340,314,0.4878203868865967,person
118,637,237,671,313,0.48508960008621216,person
118,546,233,587,327,0.451503723859787,person
118,458,230,490,300,0.4491787850856781,person
118,604,242,636,315,0.4431513845920563,person
118,362,236,379,277,0.34046605229377747,person
118,335,232,348,278,0.29632633924484253,person
119,846,225,894,371,0.6417090892791748,person
119,311,234,340,315,0.5210472941398621,person
119,540,232,578,328,0.5117475390434265,person
119,604,242,635,314,0.47910332679748535,person
119,637,237,671,312,0.4746679961681366,person
119,459,230,491,301,0.4609106183052063,person
119,361,236,379,276,0.3186645805835724,person
119,334,233,347,274,0.29056552052497864,person
119,425,247,459,305,0.2831643521785736,person
119,811,218,834,296,0.26341456174850464,person
120,850,229,896,374,0.6520880460739136,person
120,638,236,670,313,0.5938658714294434,person
120,312,232,340,315,0.5378586053848267,person
120,602,239,635,315,0.482366144657135,person
120,459,230,491,302,0.46168252825737,person
120,538,231,576,326,0.4002342224121094,person
120,334,231,348,277,0.33397945761680603,person
120,361,236,379,277,0.32558783888816833,person
120,324,229,345,287,0.250333696603775,person
121,852,223,904,376,0.7434066534042358,person
121,638,236,670,312,0.6177850365638733,person
121,539,229,580,327,0.590665876865387,person
121,313,232,340,313,0.5724819898605347,person
121,460,230,491,302,0.5123761892318726,person
121,603,239,635,316,0.5061075091362,person
121,429,241,462,305,0.3984617292881012,person
121,361,236,379,277,0.33116060495376587,person
121,334,231,348,276,0.2812551259994507,person
122,854,217,915,375,0.7047480344772339,person
122,639,235,670,312,0.6471214890480042,person
122,314,233,340,313,0.613349974155426,person
122,537,234,577,328,0.5379080176353455,person
122,603,240,635,316,0.49913179874420166,person
122,461,230,492,302,0.45195233821868896,person
122,361,236,378,277,0.35852572321891785,person
122,429,242,465,304,0.2882674038410187,person
123,638,235,670,313,0.6726341247558594,person
123,854,221,938,373,0.6458589434623718,person
123,528,234,572,328,0.5862759947776794,person
123,602,239,635,316,0.5203667879104614,person
123,313,232,342,312,0.5102233290672302,person
123,466,228,494,299,0.5010312795639038,person
123,361,236,379,276,0.2608914077281952,person
124,855,236,952,375,0.7085088491439819,person
124,638,236,670,313,0.677025556564331,person
124,467,228,495,301,0.617924690246582,person
124,526,233,572,329,0.5527077317237854,person
124,312,235,343,315,0.5462867617607117,person
124,602,239,635,316,0.5026177167892456,person
124,430,243,467,304,0.27860474586486816,person
125,850,233,952,373,0.7693897485733032,person
125,468,227,496,301,0.6997978091239929,person
125,638,235,670,312,0.6706877946853638,person
125,312,233,343,315,0.5059197545051575,person
125,602,239,635,315,0.4905867278575897,person
125,524,236,571,329,0.46788227558135986,person
125,361,237,378,277,0.2984163165092468,person
125,430,245,468,305,0.25129973888397217,person
126,850,230,953,375,0.8306053876876831,person
126,468,227,496,303,0.7609673738479614,person
126,638,235,671,312,0.6712315082550049,person
126,521,236,569,328,0.589030385017395,person
126,602,239,635,315,0.4928256869316101,person
126,313,235,344,315,0.47840142250061035,person
126,361,236,378,277,0.3988647162914276,person
126,431,244,467,305,0.2649137079715729,person
127,850,228,954,378,0.8475203514099121,person
127,470,228,497,303,0.7252150774002075,person
127,638,236,671,312,0.6502557992935181,person
127,518,236,567,328,0.5692536234855652,person
127,313,236,344,315,0.4542444348335266,person
127,602,241,636,316,0.4185173809528351,person
127,361,236,378,277,0.3991209864616394,person
128,857,229,956,379,0.7984992861747742,person
128,642,232,672,311,0.6907299160957336,person
128,473,229,497,302,0.6517842411994934,person
128,519,236,561,326,0.5438716411590576,person
128,313,237,344,315,0.4610569477081299,person
128,602,240,635,315,0.3979761004447937,person
128,360,237,377,277,0.2973005771636963,person
128,363,212,478,279,0.2769577205181122,truck
128,430,248,466,308,0.2586105465888977,person
128,632,228,660,312,0.25310197472572327,person
128,464,241,487,304,0.2522056996822357,person
129,642,232,672,311,0.6773443222045898,person
129,314,235,345,316,0.618825376033783,person
129,862,232,958,378,0.5999047160148621,person
129,473,230,498,301,0.5996598601341248,person
129,519,237,557,325,0.5039623975753784,person
129,602,240,635,315,0.38548174500465393,person
129,857,259,901,316,0.3823055028915405,bicycle
129,431,245,467,308,0.3511769771575928,person
129,361,211,479,279,0.34287118911743164,truck
129,222,237,245,278,0.31232795119285583,person
129,462,241,487,305,0.2598796486854553,person
130,474,229,499,302,0.6551664471626282,person
130,642,233,672,311,0.6436915993690491,person
130,517,234,555,322,0.6215561628341675,person
130,314,232,346,317,0.5571619868278503,person
130,224,237,245,279,0.37368541955947876,person
130,601,240,635,314,0.37193939089775085,person
130,361,212,479,279,0.3499966859817505,truck
130,435,247,467,307,0.2902956008911133,person
130,463,239,485,305,0.2767002582550049,person
130,358,237,376,278,0.2632189095020294,person
130,810,220,833,293,0.25483447313308716,person
130,447,242,477,307,0.25153347849845886,person
131,643,233,672,311,0.6464325785636902,person
131,514,236,551,324,0.6458935737609863,person
131,474,230,501,303,0.6043230295181274,person
131,314,230,348,316,0.5488436222076416,person
131,855,237,960,379,0.5221960544586182,horse
131,225,236,245,278,0.43244779109954834,person
131,602,240,636,315,0.37768131494522095,person
131,435,247,465,306,0.3250950872898102,person
131,360,213,478,279,0.3127628266811371,truck
131,611,237,670,314,0.28855445981025696,person
131,463,240,485,307,0.2825292944908142,person
131,446,243,477,307,0.27765941619873047,person
131,810,220,833,293,0.2520025968551636,person
132,644,237,671,311,0.6154070496559143,person
132,511,239,548,323,0.5448555946350098,person
132,317,229,348,316,0.5417489409446716,person
132,474,231,501,304,0.487322062253952,person
132,225,236,245,280,0.43670666217803955,person
132,602,240,636,314,0.3954533040523529,person
132,434,246,470,306,0.3547619581222534,person
132,362,213,480,277,0.3141404688358307,truck
132,607,240,668,313,0.27608025074005127,person
132,462,240,489,307,0.2612345814704895,person
133,643,236,672,311,0.5934558510780334,person
133,320,227,351,316,0.5315867066383362,person
133,602,239,637,313,0.4094908535480499,person
133,225,236,244,280,0.39212766289711,person
133,473,232,504,302,0.3895833194255829,person
133,499,232,521,300,0.33383825421333313,person
133,860,252,951,372,0.31664717197418213,motorcycle
133,506,236,542,323,0.30971258878707886,person
133,435,253,470,307,0.3090904653072357,person
133,362,212,478,278,0.30689215660095215,truck
134,643,236,672,311,0.5513406991958618,person
134,321,227,350,318,0.5202340483665466,person
134,601,238,637,313,0.39918726682662964,person
134,858,250,890,309,0.3552648723125458,person
134,501,235,538,323,0.3513893187046051,person
134,362,211,478,278,0.328395813703537,truck
134,225,236,245,280,0.3282538056373596,person
134,90,235,112,267,0.29405316710472107,person
134,435,255,470,307,0.28589996695518494,person
134,479,229,510,303,0.2653641104698181,person
134,808,218,833,295,0.2544250190258026,person
135,324,227,351,319,0.5783661603927612,person
135,643,237,672,311,0.5495822429656982,person
135,601,239,636,314,0.4104034900665283,person
135,924,229,959,377,0.3993982970714569,person
135,495,237,525,316,0.3790396749973297,person
135,477,229,510,303,0.35680535435676575,person
135,365,211,478,276,0.2830875813961029,truck
135,435,256,469,307,0.26924923062324524,person
135,90,235,112,267,0.2672121822834015,person
136,322,226,352,320,0.664149820804596,person
136,642,239,672,313,0.4976324439048767,person
136,494,232,537,323,0.4740166962146759,person
136,931,229,960,381,0.4076109230518341,person
136,601,240,637,314,0.3738992512226105,person
136,848,250,884,309,0.3492371141910553,person
136,437,243,470,308,0.3380190134048462,person
136,89,236,113,267,0.327819287776947,person
136,474,224,511,303,0.31138375401496887,person
136,365,210,478,277,0.29741448163986206,truck
136,810,216,835,299,0.25087305903434753,person
137,322,227,353,318,0.6803640723228455,person
137,642,240,671,312,0.4651416838169098,person
137,489,233,531,323,0.46136754751205444,person
137,844,250,880,310,0.3990957736968994,person
137,601,240,637,314,0.36229243874549866,person
137,436,239,478,311,0.3585275113582611,person
137,89,236,113,266,0.3339124917984009,person
137,366,210,477,277,0.27710092067718506,truck
137,830,262,886,314,0.2690342664718628,bicycle
137,935,240,960,377,0.25322815775871277,person
138,322,226,354,320,0.7236096262931824,person
138,483,235,533,325,0.49301430583000183,person
138,439,238,477,309,0.33276185393333435,person
138,90,235,113,267,0.31893646717071533,person
138,824,263,885,314,0.29877930879592896,bicycle
138,641,243,672,313,0.2801333963871002,person
138,842,251,877,308,0.2776491343975067,person
138,601,242,637,313,0.26668211817741394,person
139,321,226,355,322,0.7240528464317322,person
139,481,237,533,325,0.4918833076953888,person
139,819,265,884,313,0.3223152160644531,bicycle
139,90,235,113,267,0.31221064925193787,person
139,641,242,672,313,0.30661165714263916,person
139,439,235,477,310,0.30392205715179443,person
139,839,251,873,305,0.28720802068710327,person
139,601,242,637,314,0.28219038248062134,person
139,216,277,297,354,0.2725677192211151,chair
140,323,226,358,322,0.745000958442688,person
140,474,232,529,324,0.6231265068054199,person
140,90,236,113,267,0.36608052253723145,person
140,601,240,637,314,0.35207700729370117,person
140,641,245,671,313,0.3493461310863495,person
140,815,266,881,313,0.3175976574420929,bicycle
140,440,237,474,309,0.2979657053947449,person
140,216,278,296,354,0.28265467286109924,chair
140,227,237,249,277,0.26983100175857544,person
141,323,227,359,323,0.7202928066253662,person
141,472,235,527,324,0.5495367646217346,person
141,811,270,878,314,0.4737711548805237,bicycle
141,90,235,113,267,0.36341771483421326,person
141,600,241,637,313,0.3189575970172882,person
141,640,244,671,313,0.3149454891681671,person
141,216,278,296,354,0.2797653377056122,chair
141,442,242,472,310,0.27256426215171814,person
141,831,252,863,303,0.26148489117622375,person
142,325,226,363,324,0.6869446635246277,person
142,473,238,526,324,0.46770933270454407,person
142,809,259,873,311,0.4358915686607361,bicycle
142,90,236,113,266,0.38489335775375366,person
142,600,240,637,313,0.34206706285476685,person
142,641,244,672,313,0.31118351221084595,person
142,818,252,865,307,0.29660433530807495,person
142,807,219,837,294,0.27774137258529663,person
142,444,245,473,309,0.26922720670700073,person
143,326,228,364,325,0.5960455536842346,person
143,801,269,871,314,0.4630621075630188,bicycle
143,473,237,524,323,0.379505455493927,person
143,601,240,638,313,0.35339516401290894,person
143,806,246,866,310,0.3408392071723938,person
143,640,244,671,313,0.32492437958717346,person
143,448,246,475,308,0.2706705629825592,person
144,328,231,364,325,0.5552934408187866,person
144,797,248,865,312,0.4340616464614868,bicycle
144,602,238,638,313,0.3799227178096771,person
144,230,237,255,283,0.37429213523864746,person
144,642,241,671,312,0.37414467334747314,person
144,473,237,521,321,0.3220595717430115,person
144,216,279,294,354,0.2894362807273865,chair
144,801,229,858,311,0.27397477626800537,person
144,544,264,601,303,0.2672126591205597,motorcycle
145,330,229,367,325,0.5684645771980286,person
145,790,256,863,312,0.4851177930831909,bicycle
145,477,237,518,317,0.3948216140270233,person
145,642,241,671,312,0.39418965578079224,person
145,601,238,638,313,0.37968844175338745,person
145,231,237,256,283,0.3505224585533142,person
145,801,224,849,309,0.3104252219200134,person
145,544,265,601,303,0.2948087155818939,motorcycle
145,216,279,296,354,0.2653941214084625,chair
146,333,229,366,325,0.6465946435928345,person
146,785,259,860,313,0.5843397974967957,bicycle
146,480,235,516,314,0.42270877957344055,person
146,601,236,638,312,0.4126720726490021,person
146,641,241,671,312,0.36723893880844116,person
146,544,264,601,303,0.3403257131576538,motorcycle
146,231,237,257,285,0.3274504840373993,person
146,786,248,855,314,0.318993479013443,person
146,440,236,463,290,0.3178701400756836,person
146,215,279,296,354,0.2541375160217285,chair
147,334,229,367,325,0.6687799096107483,person
147,783,254,856,312,0.5087705254554749,bicycle
147,601,235,638,312,0.4372941851615906,person
147,785,244,854,312,0.4308163821697235,person
147,493,228,523,303,0.4173533618450165,person
147,641,240,670,311,0.40124988555908203,person
147,532,262,599,303,0.37556812167167664,motorcycle
147,232,234,256,283,0.3597022593021393,person
147,457,236,492,311,0.3173029124736786,person
147,781,258,854,311,0.3000756502151489,motorcycle
147,469,270,501,317,0.293218731880188,motorcycle
147,439,237,463,289,0.2867566645145416,person
148,332,232,370,325,0.6272249817848206,person
148,781,258,853,312,0.4497852027416229,bicycle
148,777,260,851,311,0.41346585750579834,motorcycle
148,233,235,255,282,0.40308332443237305,person
148,459,238,493,313,0.3737016022205353,person
148,600,236,640,313,0.3560608923435211,person
148,491,229,522,305,0.3554683029651642,person
148,640,241,671,312,0.339524507522583,person
148,802,219,841,299,0.31382349133491516,person
148,543,264,602,303,0.3036438226699829,motorcycle
149,332,230,371,325,0.6096155643463135,person
149,778,259,847,311,0.4783550202846527,bicycle
149,233,236,256,283,0.4724642336368561,person
149,808,220,834,285,0.40011295676231384,person
149,453,240,491,315,0.37786513566970825,person
149,491,229,524,305,0.3399648368358612,person
149,639,242,671,312,0.33552998304367065,person
149,600,236,640,313,0.33239609003067017,person
149,776,259,847,311,0.31020838022232056,motorcycle
149,453,262,492,317,0.31005221605300903,bicycle
149,543,264,602,303,0.2723350524902344,motorcycle
149,791,224,839,304,0.2675298750400543,person
150,332,232,370,320,0.5359291434288025,person
150,234,236,257,285,0.526838481426239,person
150,775,260,843,312,0.46862637996673584,bicycle
150,807,221,833,284,0.4034852981567383,person
150,455,237,491,315,0.35238781571388245,person
150,640,242,671,312,0.3357553482055664,person
150,600,237,640,313,0.32867416739463806,person
150,488,227,525,306,0.30697211623191833,person
150,791,223,836,303,0.2884219288825989,person
150,544,264,602,303,0.2869725823402405,motorcycle
151,334,228,371,321,0.5054872632026672,person
151,768,259,841,311,0.4868423044681549,bicycle
151,235,236,258,283,0.4523382782936096,person
151,808,219,834,289,0.42924490571022034,person
151,492,229,525,306,0.39299729466438293,person
151,640,241,672,312,0.3476998507976532,person
151,599,236,640,313,0.3473486602306366,person
151,452,251,494,319,0.2742582857608795,person
151,544,264,602,303,0.26623693108558655,motorcycle
152,493,228,523,303,0.5241559743881226,person
152,761,263,837,313,0.4929385185241699,bicycle
152,808,219,834,290,0.4690742492675781,person
152,335,251,369,325,0.46211904287338257,horse
152,235,237,259,281,0.3952411115169525,person
152,335,221,374,315,0.3714890480041504,person
152,600,237,639,313,0.33468618988990784,person
152,540,263,599,303,0.3286689817905426,motorcycle
152,452,268,492,318,0.2839493751525879,motorcycle
152,641,241,672,312,0.25858014822006226,person
153,808,220,834,292,0.4599800407886505,person
153,335,221,376,319,0.4048991799354553,person
153,600,236,639,312,0.38778114318847656,person
153,333,225,374,326,0.35286635160446167,horse
153,540,262,600,303,0.3489049971103668,motorcycle
153,758,264,834,313,0.34708133339881897,bicycle
153,492,229,525,305,0.3435716927051544,person
153,760,258,831,311,0.29414960741996765,motorcycle
153,641,242,672,312,0.2740917205810547,person
153,235,236,260,282,0.26986807584762573,person
153,217,268,307,353,0.25836706161499023,motorcycle
154,339,224,376,327,0.5015187859535217,person
154,808,220,833,294,0.4201442301273346,person
154,758,260,829,309,0.39103782176971436,bicycle
154,493,228,524,306,0.3731400966644287,person
154,599,238,639,313,0.35791832208633423,person
154,450,266,493,317,0.3574911952018738,bicycle
154,544,265,604,303,0.3451213836669922,motorcycle
154,90,234,113,269,0.3027372658252716,person
154,216,262,306,352,0.28130707144737244,motorcycle
154,887,244,937,289,0.27480316162109375,person
155,336,223,377,317,0.4783214330673218,person
155,752,257,823,310,0.47586318850517273,bicycle
155,808,220,833,294,0.43122607469558716,person
155,599,238,639,313,0.30863404273986816,person
155,452,239,493,315,0.30592989921569824,person
155,544,263,603,303,0.28611040115356445,motorcycle
155,639,242,672,312,0.275210440158844,person
155,90,234,114,268,0.27490100264549255,person
156,339,228,377,328,0.5517982244491577,person
156,751,256,819,309,0.5482959747314453,bicycle
156,808,219,832,294,0.3880634605884552,person
156,216,265,304,352,0.3128293752670288,motorcycle
156,638,242,672,312,0.3092879354953766,person
156,448,270,490,317,0.30110248923301697,bicycle
156,495,229,526,307,0.30033427476882935,person
156,598,239,639,313,0.2816789448261261,person
156,875,288,960,346,0.2786105275154114,bench
156,544,263,602,303,0.26585853099823,motorcycle
156,90,234,113,268,0.26122012734413147,person
156,454,238,494,314,0.26082298159599304,person
157,343,227,378,327,0.6996804475784302,person
157,751,258,817,309,0.6123650670051575,bicycle
157,453,238,492,314,0.39026695489883423,person
157,808,219,832,292,0.3744144141674042,person
157,882,246,900,292,0.3742225766181946,person
157,874,288,960,346,0.2790679633617401,bench
157,638,242,672,312,0.2735222280025482,person
157,90,234,113,269,0.26407358050346375,person
158,343,230,376,326,0.6592028141021729,person
158,748,256,815,309,0.49799302220344543,bicycle
158,495,233,528,311,0.4894405007362366,person
158,445,236,480,314,0.419112890958786,person
158,875,289,960,346,0.39181938767433167,bench
158,809,220,832,293,0.37434929609298706,person
158,878,252,900,294,0.34144729375839233,person
158,437,240,460,292,0.3045492172241211,person
158,639,244,671,312,0.2917103171348572,person
158,598,239,638,312,0.2868930995464325,person
158,243,238,266,280,0.2752093970775604,person
158,214,278,299,355,0.2661331593990326,chair
158,470,236,497,312,0.26188528537750244,person
158,542,263,601,303,0.2587678134441376,motorcycle
159,745,257,814,310,0.5706332921981812,bicycle
159,344,233,377,327,0.5454564690589905,person
159,873,249,895,296,0.5442370176315308,person
159,495,232,530,311,0.4933929145336151,person
159,809,220,832,292,0.4149846136569977,person
159,875,288,960,346,0.4113400876522064,bench
159,598,239,638,312,0.33363789319992065,person
159,446,236,480,313,0.3249156177043915,person
159,437,238,458,293,0.31550273299217224,person
159,638,244,671,312,0.3064536452293396,person
159,243,238,267,282,0.277511328458786,person
159,542,264,600,303,0.25657719373703003,motorcycle
159,213,278,299,355,0.25163164734840393,chair
160,345,234,379,329,0.5540585517883301,person
160,496,232,529,310,0.5384172201156616,person
160,741,261,812,312,0.4338796138763428,bicycle
160,461,239,485,311,0.4148426353931427,person
160,870,250,893,295,0.3974533975124359,person
160,876,287,960,345,0.39258232712745667,bench
160,244,235,266,281,0.3850950002670288,person
160,809,220,832,293,0.37476205825805664,person
160,437,236,460,295,0.3348637819290161,person
160,598,239,638,312,0.31057536602020264,person
160,473,239,499,310,0.2715934216976166,person
160,213,278,298,355,0.2626955509185791,chair
161,740,259,811,311,0.5074675679206848,bicycle
161,498,232,529,310,0.4964146018028259,person
161,344,235,380,328,0.4872642159461975,person
161,245,235,267,285,0.40931400656700134,person
161,876,286,960,345,0.38715043663978577,bench
161,867,249,889,300,0.375509649515152,person
161,462,241,486,314,0.36762112379074097,person
161,809,220,832,293,0.36027806997299194,person
161,439,235,468,314,0.2871512174606323,person
161,214,280,297,355,0.2833055853843689,chair
161,600,245,639,312,0.2706436514854431,person
162,344,235,381,328,0.5809043645858765,person
162,863,247,884,306,0.48614007234573364,person
162,498,231,531,311,0.4428617060184479,person
162,246,234,269,280,0.43514886498451233,person
162,739,259,810,311,0.4033913016319275,bicycle
162,809,220,832,293,0.39355534315109253,person
162,876,286,960,345,0.35884034633636475,bench
162,462,240,487,312,0.30346888303756714,person
162,598,240,638,313,0.29418715834617615,person
162,213,280,298,355,0.267326295375824,chair
163,863,243,885,308,0.868238091468811,person
163,344,237,379,329,0.4938179850578308,person
163,809,220,832,293,0.44029706716537476,person
163,501,229,534,307,0.4378555119037628,person
163,247,234,269,280,0.4372927248477936,person
163,877,288,960,345,0.3717825710773468,bench
163,742,258,806,310,0.36351093649864197,bicycle
163,432,235,469,315,0.35624173283576965,person
163,598,240,638,313,0.28890156745910645,person
163,214,280,298,355,0.27608609199523926,chair
163,462,241,487,311,0.25938332080841064,person
164,861,246,883,306,0.7122790217399597,person
164,345,233,382,329,0.5982934236526489,person
164,428,236,467,316,0.5105085968971252,person
164,247,235,270,280,0.4654043912887573,person
164,498,235,536,310,0.4134845733642578,person
164,877,287,960,346,0.40733253955841064,bench
164,739,257,800,309,0.36785197257995605,bicycle
164,809,220,832,293,0.339388906955719,person
164,741,258,801,308,0.3075026869773865,motorcycle
164,598,240,638,313,0.2825174629688263,person
164,214,280,298,355,0.2670030891895294,chair
164,462,242,487,314,0.2619459331035614,person
165,857,242,881,305,0.7599818706512451,person
165,347,233,383,328,0.5293737053871155,person
165,425,234,468,316,0.49732357263565063,person
165,876,288,960,346,0.4903726577758789,bench
165,248,234,268,277,0.4802228510379791,person
165,499,233,539,310,0.38163095712661743,person
165,741,257,799,307,0.3645877242088318,motorcycle
165,739,255,798,309,0.3523979187011719,bicycle
165,598,240,638,313,0.29354915022850037,person
165,462,241,488,315,0.2769140601158142,person
165,214,279,297,355,0.2584673762321472,chair
165,471,242,499,314,0.2535521984100342,person
166,352,229,386,327,0.6711982488632202,person
166,856,243,879,303,0.6456313729286194,person
166,425,235,467,317,0.4732125997543335,person
166,249,235,269,277,0.46678265929222107,person
166,739,258,794,306,0.44404512643814087,motorcycle
166,876,288,960,346,0.4392286241054535,bench
166,462,242,488,315,0.32079795002937317,person
166,470,242,501,314,0.2907697856426239,person
166,91,235,113,270,0.281887948513031,person
166,599,240,638,313,0.25759291648864746,person
166,214,280,297,354,0.2574405074119568,chair
167,353,230,386,325,0.6054466366767883,person
167,249,236,270,276,0.4791547656059265,person
167,739,256,791,305,0.4021088182926178,motorcycle
167,417,238,460,317,0.3820626139640808,person
167,876,287,960,346,0.3539215922355652,bench
167,850,259,869,303,0.26184016466140747,person
167,91,235,113,269,0.26074203848838806,person
167,214,279,298,355,0.2528799772262573,chair
168,849,251,868,306,0.7116667628288269,person
168,356,231,388,325,0.5784088969230652,person
168,418,238,460,317,0.4564717411994934,person
168,250,239,271,276,0.44947853684425354,person
